station,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,daylightmins,tminsq,tmaxsq,tavgsq,departsq,wetbulbsq,heatsq,coolsq,preciptotalsq,resultspeedsq,resultdirsq,avgspeedsq,stnpressuresq,sealevelsq,daylightminssq,tmin_sma_3,tmax_sma_3,tavg_sma_3,tmin_sma_7,tmax_sma_7,tavg_sma_7,daylightmin_sma_3,daylightmin_sma_7,avgspeed_sma_3,avgspeed_sma_7,resultspeed_sma_3,resultspeed_sma_7,stnpressure_sma_3,stnpressure_sma_7,heat_sma_3,heat_sma_7,cool_sma_3,cool_sma_7,wetbulb_sma_3,wetbulb_sma_7
2,2009-07-28 00:00:00,86,68,77.0,1.0,62,67.0,0.0,12.0,1900-01-01 04:41:00,1900-01-01 19:16:00,0.01,29.13,29.77,6.5,28,7.7,2009,7,28,875.0,4624,7396,5929.0,1.0,4489.0,0.0,144.0,0.0001,42.25,784,59.290000000000006,848.5568999999999,886.2529,765625.0,66.66666666666667,84.66666666666667,75.66666666666667,65.28571428571429,83.28571428571429,74.42857142857143,875.6666666666666,877.4285714285714,8.433333333333302,9.271428571428592,7.366666666666666,8.471428571428566,29.139999999999986,29.134285714285735,0.0,0.0,10.666666666666666,9.428571428571429,66.66666666666667,65.71428571428571
2,2009-07-29 00:00:00,79,66,73.0,-2.0,52,61.0,0.0,8.0,1900-01-01 04:42:00,1900-01-01 19:15:00,0.0,29.19,29.82,3.8,3,7.1,2009,7,29,873.0,4356,6241,5329.0,4.0,3721.0,0.0,64.0,0.0,14.44,9,50.41,852.0561000000001,889.2324,762129.0,65.33333333333333,82.0,74.0,65.14285714285714,82.85714285714286,74.14285714285714,873.6666666666666,875.5714285714286,7.299999999999969,8.428571428571448,4.833333333333333,6.928571428571423,29.14999999999998,29.150000000000016,0.0,0.0,9.0,9.142857142857142,62.333333333333336,64.42857142857143
2,2009-07-30 00:00:00,80,65,73.0,-5.0,57,63.0,0.0,8.0,1900-01-01 04:43:00,1900-01-01 19:14:00,0.0,29.2,29.84,4.9,24,6.3,2009,7,30,871.0,4225,6400,5329.0,25.0,3969.0,0.0,64.0,0.0,24.010000000000005,576,39.69,852.64,890.4256,758641.0,63.333333333333336,79.33333333333333,71.66666666666667,64.57142857142857,81.85714285714286,73.42857142857143,871.6666666666666,873.5714285714286,6.299999999999969,7.328571428571449,4.366666666666666,5.628571428571421,29.179999999999982,29.155714285714303,0.0,0.0,6.666666666666667,8.428571428571429,62.0,63.57142857142857
2,2009-07-31 00:00:00,82,62,72.0,-4.0,55,62.0,0.0,7.0,1900-01-01 04:44:00,1900-01-01 19:13:00,0.0,29.29,29.92,5.9,27,6.7,2009,7,31,869.0,3844,6724,5184.0,16.0,3844.0,0.0,49.0,0.0,34.81,729,44.89,857.9041,895.2064000000001,755161.0,61.666666666666664,81.0,71.66666666666667,62.857142857142854,81.14285714285714,72.28571428571429,869.6666666666666,871.5714285714286,6.766666666666636,6.814285714285734,5.666666666666667,5.128571428571421,29.23999999999998,29.188571428571443,0.0,0.0,6.666666666666667,7.285714285714286,62.0,62.142857142857146
2,2009-08-01 00:00:00,75,63,69.0,-5.0,59,63.0,0.0,4.0,1900-01-01 04:45:00,1900-01-01 19:11:00,0.01,29.24,29.9,10.6,23,10.5,2009,8,1,866.0,3969,5625,4761.0,25.0,3969.0,0.0,16.0,0.0001,112.36,529,110.25,854.9775999999999,894.0099999999999,749956.0,62.0,77.33333333333333,69.66666666666667,62.0,78.71428571428571,70.57142857142857,867.0,869.2857142857143,9.533333333333301,7.828571428571448,9.366666666666669,6.771428571428564,29.236666666666647,29.21142857142859,0.0,0.0,4.666666666666667,5.571428571428571,62.333333333333336,62.0
2,2009-08-02 00:00:00,79,58,69.0,-5.0,52,59.0,0.0,4.0,1900-01-01 04:46:00,1900-01-01 19:10:00,0.0,29.26,29.92,6.2,26,8.4,2009,8,2,864.0,3364,6241,4761.0,25.0,3481.0,0.0,16.0,0.0,38.440000000000005,676,70.56,856.1476000000001,895.2064000000001,746496.0,59.333333333333336,77.33333333333333,68.66666666666667,60.57142857142857,78.57142857142857,69.85714285714286,864.6666666666666,867.0,9.49999999999997,8.60000000000002,7.86666666666667,7.45714285714285,29.23333333333332,29.228571428571446,0.0,0.0,3.6666666666666665,4.857142857142857,60.333333333333336,61.285714285714285
2,2009-08-03 00:00:00,86,68,77.0,3.0,61,66.0,0.0,12.0,1900-01-01 04:47:00,1900-01-01 19:09:00,0.06,29.17,29.81,11.0,21,11.3,2009,8,3,862.0,4624,7396,5929.0,9.0,4356.0,0.0,144.0,0.0036,121.0,441,127.69000000000001,850.8889000000001,888.6360999999999,743044.0,64.33333333333333,83.0,74.0,62.285714285714285,79.85714285714286,71.28571428571429,862.6666666666666,864.7142857142857,10.699999999999967,10.042857142857162,9.800000000000002,9.185714285714278,29.17666666666665,29.205714285714304,0.0,0.0,9.0,6.285714285714286,63.666666666666664,62.42857142857143
2,2009-08-04 00:00:00,86,69,78.0,3.0,63,68.0,0.0,13.0,1900-01-01 04:48:00,1900-01-01 19:08:00,0.0,29.21,29.85,1.8,5,6.2,2009,8,4,860.0,4761,7396,6084.0,9.0,4624.0,0.0,169.0,0.0,3.24,25,38.440000000000005,853.2241,891.0225,739600.0,68.0,85.66666666666667,77.0,64.14285714285714,81.85714285714286,73.28571428571429,860.6666666666666,862.5714285714286,7.766666666666635,9.17142857142859,5.100000000000004,7.299999999999991,29.18333333333332,29.19285714285716,0.0,0.0,12.0,8.285714285714286,67.0,64.0
2,2009-08-05 00:00:00,79,66,73.0,-3.0,56,63.0,0.0,8.0,1900-01-01 04:49:00,1900-01-01 19:07:00,0.0,29.4,30.03,3.8,6,5.6,2009,8,5,858.0,4356,6241,5329.0,9.0,3969.0,0.0,64.0,0.0,14.44,36,31.359999999999996,864.3599999999999,901.8009000000001,736164.0,65.33333333333333,81.33333333333333,73.66666666666667,65.14285714285714,82.57142857142857,74.14285714285714,858.6666666666666,860.5714285714286,5.333333333333301,7.700000000000019,2.833333333333337,5.7714285714285625,29.31666666666665,29.235714285714305,0.0,0.0,8.666666666666666,9.142857142857142,64.0,64.28571428571429
2,2009-08-06 00:00:00,81,62,72.0,-2.0,51,60.0,0.0,7.0,1900-01-01 04:50:00,1900-01-01 19:06:00,0.0,29.44,30.08,3.4,9,5.5,2009,8,6,856.0,3844,6561,5184.0,4.0,3600.0,0.0,49.0,0.0,11.559999999999999,81,30.25,866.7136,904.8063999999999,732736.0,62.666666666666664,80.66666666666667,72.0,64.71428571428571,82.57142857142857,73.85714285714286,856.6666666666666,858.5714285714286,5.499999999999969,6.285714285714305,2.8666666666666702,3.8285714285714185,29.40999999999998,29.302857142857164,0.0,0.0,7.0,8.857142857142858,61.0,63.57142857142857
2,2009-08-07 00:00:00,74,67,71.0,-4.0,59,63.0,0.0,6.0,1900-01-01 04:51:00,1900-01-01 19:04:00,0.23,29.41,30.08,6.4,15,7.2,2009,8,7,853.0,4489,5476,5041.0,16.0,3969.0,0.0,36.0,0.0529,40.96000000000001,225,51.84,864.9481,904.8063999999999,727609.0,64.33333333333333,76.33333333333333,70.66666666666667,64.14285714285714,79.28571428571429,72.0,854.0,856.2857142857143,6.833333333333303,5.985714285714304,5.700000000000003,3.857142857142847,29.40333333333331,29.36428571428573,0.0,0.0,5.666666666666667,7.0,62.0,62.57142857142857
2,2009-08-08 00:00:00,89,69,79.0,6.0,70,73.0,0.0,14.0,1900-01-01 04:52:00,1900-01-01 19:03:00,0.08,29.26,29.92,12.2,21,12.8,2009,8,8,851.0,4761,7921,6241.0,36.0,5329.0,0.0,196.0,0.0064,148.83999999999997,441,163.84000000000003,856.1476000000001,895.2064000000001,724201.0,68.0,84.0,76.33333333333333,65.14285714285714,81.14285714285714,73.42857142857143,851.6666666666666,854.0,11.199999999999969,8.27142857142859,10.500000000000004,6.771428571428561,29.28999999999998,29.351428571428585,0.0,0.0,11.333333333333334,8.428571428571429,69.66666666666667,65.0
2,2009-08-09 00:00:00,92,77,85.0,11.0,72,75.0,0.0,20.0,1900-01-01 04:53:00,1900-01-01 19:02:00,0.02,29.29,29.92,11.1,23,12.3,2009,8,9,849.0,5929,8464,7225.0,121.0,5625.0,0.0,400.0,0.0004,123.21,529,151.29000000000002,857.9041,895.2064000000001,720801.0,74.33333333333333,90.66666666666667,82.66666666666667,69.14285714285714,84.28571428571429,77.0,849.6666666666666,851.7142857142857,12.666666666666636,10.30000000000002,11.633333333333338,9.27142857142856,29.259999999999987,29.31285714285715,0.0,0.0,17.666666666666668,12.0,74.0,68.71428571428571
2,2009-08-10 00:00:00,86,71,79.0,5.0,66,70.0,0.0,14.0,1900-01-01 04:54:00,1900-01-01 19:00:00,0.0,29.31,29.94,8.3,26,8.9,2009,8,10,846.0,5041,7396,6241.0,25.0,4900.0,0.0,196.0,0.0,68.89000000000001,676,79.21000000000001,859.0760999999999,896.4036000000001,715716.0,72.66666666666667,87.66666666666667,80.66666666666667,71.28571428571429,86.57142857142857,79.28571428571429,847.0,849.2857142857143,9.466666666666635,10.70000000000002,8.766666666666671,9.914285714285702,29.279999999999983,29.277142857142866,0.0,0.0,15.666666666666666,14.285714285714286,71.33333333333333,71.0
2,2009-08-11 00:00:00,81,65,73.0,-1.0,62,66.0,0.0,8.0,1900-01-01 04:55:00,1900-01-01 18:59:00,0.0,29.36,29.98,6.1,2,8.7,2009,8,11,844.0,4225,6561,5329.0,1.0,4356.0,0.0,64.0,0.0,37.209999999999994,4,75.68999999999998,862.0096,898.8004000000001,712336.0,66.0,83.0,74.66666666666667,70.14285714285714,86.57142857142857,78.57142857142857,844.6666666666666,847.0,8.533333333333301,10.114285714285737,6.900000000000003,8.928571428571415,29.323333333333313,29.284285714285723,0.0,0.0,9.666666666666666,13.571428571428571,67.33333333333333,70.42857142857143
2,2009-08-12 00:00:00,82,63,73.0,-1.0,56,63.0,0.0,8.0,1900-01-01 04:56:00,1900-01-01 18:58:00,0.0,29.44,30.07,5.5,5,7.0,2009,8,12,842.0,3969,6724,5329.0,1.0,3969.0,0.0,64.0,0.0,30.25,25,49.0,866.7136,904.2049000000001,708964.0,62.666666666666664,82.0,72.66666666666667,66.85714285714286,84.42857142857143,76.0,842.6666666666666,844.7142857142857,7.19999999999997,8.28571428571431,5.100000000000002,6.842857142857128,29.396666666666647,29.332857142857154,0.0,0.0,7.666666666666667,11.0,63.666666666666664,67.28571428571429
2,2009-08-13 00:00:00,86,63,75.0,0.0,55,63.0,0.0,10.0,1900-01-01 04:57:00,1900-01-01 18:56:00,0.0,29.44,30.09,2.0,16,4.0,2009,8,13,839.0,3969,7396,5625.0,0.0,3969.0,0.0,100.0,0.0,4.0,256,16.0,866.7136,905.4081,703921.0,62.0,84.66666666666667,73.66666666666667,63.42857142857143,83.71428571428571,73.85714285714286,840.0,842.2857142857143,4.933333333333303,6.614285714285736,3.000000000000002,4.771428571428557,29.419999999999977,29.374285714285723,0.0,0.0,8.666666666666666,8.857142857142858,63.0,64.71428571428571
2,2009-08-14 00:00:00,88,67,78.0,4.0,59,66.0,0.0,13.0,1900-01-01 04:58:00,1900-01-01 18:55:00,0.0,29.44,30.08,6.3,21,6.5,2009,8,14,837.0,4489,7744,6084.0,16.0,4356.0,0.0,169.0,0.0,39.69,441,42.25,866.7136,904.8063999999999,700569.0,64.33333333333333,87.33333333333333,76.33333333333333,63.0,84.85714285714286,74.28571428571429,837.6666666666666,840.0,5.39999999999997,5.942857142857165,4.566666666666669,4.3571428571428426,29.419999999999977,29.40428571428572,0.0,0.0,11.333333333333334,9.285714285714286,65.0,64.14285714285714
2,2009-08-15 00:00:00,89,70,80.0,6.0,61,68.0,0.0,15.0,1900-01-01 04:59:00,1900-01-01 18:54:00,0.0,29.38,30.02,8.3,19,8.7,2009,8,15,835.0,4900,7921,6400.0,36.0,4624.0,0.0,225.0,0.0,68.89000000000001,361,75.68999999999998,863.1844,901.2004,697225.0,68.0,88.66666666666667,78.66666666666667,64.71428571428571,86.85714285714286,76.14285714285714,835.6666666666666,837.7142857142857,8.033333333333303,6.371428571428594,7.766666666666668,5.38571428571427,29.379999999999978,29.39714285714286,0.0,0.0,13.666666666666666,11.142857142857142,67.0,65.14285714285714
2,2009-08-16 00:00:00,90,71,81.0,7.0,68,71.0,0.0,16.0,1900-01-01 05:00:00,1900-01-01 18:52:00,0.27,29.34,29.97,9.3,21,10.1,2009,8,16,832.0,5041,8100,6561.0,49.0,5041.0,0.0,256.0,0.0729,86.49000000000001,441,102.00999999999999,860.8356,898.2008999999999,692224.0,70.33333333333333,89.0,80.0,67.28571428571429,88.28571428571429,78.14285714285714,833.0,835.2857142857143,9.666666666666638,7.728571428571451,9.033333333333335,7.071428571428555,29.329999999999973,29.367142857142863,0.0,0.0,15.0,13.142857142857142,69.66666666666667,67.28571428571429
2,2009-08-17 00:00:00,83,71,77.0,5.0,68,71.0,0.0,12.0,1900-01-01 05:01:00,1900-01-01 18:51:00,0.59,29.34,29.98,5.1,22,7.5,2009,8,17,830.0,5041,6889,5929.0,25.0,5041.0,0.0,144.0,0.34809999999999997,26.009999999999998,484,56.25,860.8356,898.8004000000001,688900.0,70.66666666666667,85.33333333333333,78.33333333333333,69.42857142857143,87.14285714285714,78.57142857142857,830.6666666666666,833.0,7.79999999999997,8.242857142857165,6.333333333333333,7.399999999999984,29.31999999999998,29.338571428571438,0.0,0.0,13.333333333333334,13.571428571428571,70.66666666666667,69.0
2,2009-08-18 00:00:00,84,66,75.0,2.0,61,66.0,0.0,10.0,1900-01-01 05:02:00,1900-01-01 18:49:00,0.0,29.33,29.97,8.0,27,8.3,2009,8,18,827.0,4356,7056,5625.0,4.0,4356.0,0.0,100.0,0.0,64.0,729,68.89000000000001,860.2488999999999,898.2008999999999,683929.0,67.33333333333333,83.33333333333333,75.33333333333333,69.0,85.71428571428571,77.57142857142857,828.0,830.4285714285714,7.966666666666636,8.385714285714307,6.866666666666667,7.471428571428556,29.316666666666645,29.31714285714287,0.0,0.0,10.333333333333334,12.571428571428571,67.33333333333333,68.71428571428571
2,2009-08-19 00:00:00,81,64,73.0,0.0,62,66.0,0.0,8.0,1900-01-01 05:03:00,1900-01-01 18:48:00,0.61,29.15,29.82,5.9,16,8.2,2009,8,19,825.0,4096,6561,5329.0,0.0,4356.0,0.0,64.0,0.3721,34.81,256,67.24,849.7225,889.2324,680625.0,63.0,82.66666666666667,73.0,66.57142857142857,83.85714285714286,75.42857142857143,825.6666666666666,828.0,8.39999999999997,8.100000000000021,6.533333333333334,6.585714285714272,29.18666666666664,29.257142857142867,0.0,0.0,8.0,10.428571428571429,65.66666666666667,67.71428571428571
2,2009-08-20 00:00:00,79,64,72.0,0.0,61,65.0,0.0,7.0,1900-01-01 05:04:00,1900-01-01 18:46:00,0.12,29.0,29.65,12.2,23,12.7,2009,8,20,822.0,4096,6241,5184.0,0.0,4225.0,0.0,49.0,0.0144,148.83999999999997,529,161.29,841.0,879.1225,675684.0,64.0,79.33333333333333,72.0,64.71428571428571,81.57142857142857,73.28571428571429,823.0,825.4285714285714,11.133333333333303,9.428571428571448,10.066666666666668,8.071428571428559,29.026666666666642,29.158571428571438,0.0,0.0,7.0,8.285714285714286,65.33333333333333,66.14285714285714
2,2009-08-21 00:00:00,74,59,67.0,-5.0,58,61.0,0.0,2.0,1900-01-01 05:05:00,1900-01-01 18:45:00,0.05,29.13,29.75,10.1,27,13.2,2009,8,21,820.0,3481,5476,4489.0,25.0,3721.0,0.0,4.0,0.0025000000000000005,102.00999999999999,729,174.23999999999998,848.5568999999999,885.0625,672400.0,60.666666666666664,75.33333333333333,68.33333333333333,62.142857142857146,78.85714285714286,70.71428571428571,820.6666666666666,823.0,12.199999999999969,10.614285714285737,10.000000000000002,8.8142857142857,29.066666666666634,29.098571428571436,0.0,0.0,3.3333333333333335,5.714285714285714,62.333333333333336,64.14285714285714
2,2009-08-22 00:00:00,69,58,64.0,-8.0,52,57.0,1.0,0.0,1900-01-01 05:06:00,1900-01-01 18:43:00,0.0,29.36,29.99,9.4,36,10.4,2009,8,22,817.0,3364,4761,4096.0,64.0,3249.0,1.0,0.0,0.0,88.36000000000001,1296,108.16000000000001,862.0096,899.4001,667489.0,58.0,70.33333333333333,64.66666666666667,60.714285714285715,74.57142857142857,68.0,818.0,820.4285714285714,10.999999999999972,11.014285714285737,9.100000000000003,9.3142857142857,29.266666666666634,29.1357142857143,1.0,0.42857142857142855,0.6666666666666666,3.4285714285714284,58.0,61.57142857142857
2,2009-08-23 00:00:00,73,58,66.0,-6.0,55,59.0,0.0,1.0,1900-01-01 05:08:00,1900-01-01 18:42:00,0.0,29.44,30.08,3.5,5,7.6,2009,8,23,814.0,3364,5329,4356.0,36.0,3481.0,0.0,1.0,0.0,12.25,25,57.76,866.7136,904.8063999999999,662596.0,57.333333333333336,72.0,65.0,58.714285714285715,72.85714285714286,66.14285714285714,815.0,817.7142857142857,8.133333333333304,10.05714285714288,5.200000000000002,7.628571428571417,29.3933333333333,29.24142857142858,0.3333333333333333,0.42857142857142855,0.3333333333333333,1.5714285714285714,58.0,59.57142857142857
2,2009-08-24 00:00:00,79,57,68.0,-4.0,57,62.0,0.0,3.0,1900-01-01 05:09:00,1900-01-01 18:40:00,0.0,29.47,30.12,5.0,21,5.7,2009,8,24,811.0,3249,6241,4624.0,16.0,3844.0,0.0,9.0,0.0,25.0,441,32.49,868.4808999999999,907.2144000000001,657721.0,56.333333333333336,77.0,67.0,57.0,73.71428571428571,65.71428571428571,812.0,814.8571428571429,6.133333333333304,8.25714285714288,4.100000000000001,6.04285714285713,29.439999999999966,29.35714285714287,0.0,0.42857142857142855,2.0,1.1428571428571428,60.666666666666664,59.142857142857146
2,2009-08-25 00:00:00,82,61,72.0,1.0,61,65.0,0.0,7.0,1900-01-01 05:10:00,1900-01-01 18:39:00,0.0,29.39,30.04,8.3,21,8.6,2009,8,25,809.0,3721,6724,5184.0,1.0,4225.0,0.0,49.0,0.0,68.89000000000001,441,73.96,863.7721,902.4015999999999,654481.0,59.0,81.33333333333333,70.33333333333333,57.57142857142857,77.0,67.57142857142857,809.6666666666666,812.1428571428571,7.833333333333305,7.571428571428593,7.466666666666669,5.971428571428559,29.396666666666633,29.39714285714287,0.0,0.14285714285714285,5.333333333333333,2.7142857142857144,64.0,61.0
2,2009-08-26 00:00:00,72,64,68.0,-2.0,64,65.0,0.0,3.0,1900-01-01 05:11:00,1900-01-01 18:37:00,0.54,29.42,30.07,3.9,2,7.3,2009,8,26,806.0,4096,5184,4624.0,4.0,4225.0,0.0,9.0,0.2916,15.209999999999999,4,53.29,865.5364000000001,904.2049000000001,649636.0,62.333333333333336,75.66666666666667,69.33333333333333,59.285714285714285,77.28571428571429,68.57142857142857,807.0,809.4285714285714,7.899999999999971,7.3285714285714505,5.800000000000002,5.54285714285713,29.38999999999997,29.402857142857158,0.0,0.0,4.333333333333333,3.5714285714285716,64.66666666666667,63.0
2,2009-08-27 00:00:00,67,62,65.0,-6.0,61,63.0,0.0,0.0,1900-01-01 05:12:00,1900-01-01 18:35:00,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,803.0,3844,4489,4225.0,36.0,3969.0,0.0,0.0,1.4161,114.48999999999998,64,121.0,864.9481,904.2049000000001,644809.0,62.333333333333336,68.66666666666667,65.66666666666667,60.857142857142854,74.71428571428571,68.0,804.0,806.7142857142857,9.333333333333304,8.471428571428593,7.900000000000002,7.328571428571416,29.396666666666633,29.391428571428587,0.3333333333333333,0.14285714285714285,1.0,3.142857142857143,63.0,63.57142857142857
2,2009-08-28 00:00:00,71,61,66.0,-6.0,61,63.0,0.0,1.0,1900-01-01 05:13:00,1900-01-01 18:34:00,0.28,29.24,29.92,2.6,2,5.4,2009,8,28,801.0,3721,5041,4356.0,36.0,3969.0,0.0,1.0,0.07840000000000001,6.760000000000001,4,29.160000000000004,854.9775999999999,895.2064000000001,641601.0,61.0,68.66666666666667,65.0,61.57142857142857,71.42857142857143,66.71428571428571,801.6666666666666,804.1428571428571,7.366666666666638,7.928571428571449,5.56666666666667,6.171428571428558,29.276666666666628,29.337142857142876,0.3333333333333333,0.2857142857142857,0.3333333333333333,2.0,62.666666666666664,63.285714285714285
2,2009-08-29 00:00:00,69,56,63.0,-7.0,52,57.0,2.0,0.0,1900-01-01 05:14:00,1900-01-01 18:32:00,0.01,29.24,29.88,10.4,31,11.1,2009,8,29,798.0,3136,4761,3969.0,49.0,3249.0,4.0,0.0,0.0001,108.16000000000001,961,123.21,854.9775999999999,892.8144,636804.0,57.666666666666664,69.66666666666667,64.0,60.0,69.0,64.71428571428571,799.0,801.4285714285714,9.433333333333305,8.857142857142877,8.133333333333338,7.357142857142844,29.21999999999996,29.29000000000002,1.3333333333333333,0.8571428571428571,0.3333333333333333,0.5714285714285714,58.666666666666664,61.0
2,2009-08-30 00:00:00,66,51,59.0,-11.0,47,53.0,6.0,0.0,1900-01-01 05:15:00,1900-01-01 18:31:00,0.0,29.5,30.13,9.4,1,10.5,2009,8,30,796.0,2601,4356,3481.0,121.0,2809.0,36.0,0.0,0.0,88.36000000000001,1,110.25,870.25,907.8168999999999,633616.0,52.666666666666664,67.0,60.333333333333336,56.714285714285715,68.0,62.714285714285715,796.6666666666666,799.0,10.299999999999972,9.257142857142878,9.333333333333336,8.0142857142857,29.3933333333333,29.31285714285716,4.666666666666667,2.4285714285714284,0.0,0.14285714285714285,54.0,58.0
2,2009-08-31 00:00:00,67,49,58.0,-10.0,44,52.0,7.0,0.0,1900-01-01 05:16:00,1900-01-01 18:29:00,0.0,29.6,30.26,5.3,4,6.8,2009,8,31,793.0,2401,4489,3364.0,100.0,2704.0,49.0,0.0,0.0,28.09,16,46.239999999999995,876.1600000000001,915.6676000000001,628849.0,49.666666666666664,67.0,58.666666666666664,53.285714285714285,68.0,61.0,794.0,796.4285714285714,7.766666666666638,8.700000000000019,6.500000000000003,7.442857142857129,29.549999999999965,29.39285714285716,6.333333333333333,4.142857142857143,0.0,0.14285714285714285,52.333333333333336,55.0
2,2009-09-01 00:00:00,71,50,61.0,-8.0,49,55.0,4.0,0.0,1900-01-01 05:17:00,1900-01-01 18:27:00,0.0,29.63,30.3,3.2,6,3.5,2009,9,1,790.0,2500,5041,3721.0,64.0,3025.0,16.0,0.0,0.0,10.240000000000002,36,12.25,877.9368999999999,918.09,624100.0,48.666666666666664,70.0,59.666666666666664,50.42857142857143,68.42857142857143,59.857142857142854,791.0,793.7142857142857,4.566666666666638,7.228571428571448,3.933333333333336,6.371428571428558,29.599999999999962,29.504285714285725,5.333333333333333,5.142857142857143,0.0,0.0,53.333333333333336,53.42857142857143
2,2009-09-02 00:00:00,72,53,63.0,-6.0,51,56.0,2.0,0.0,1900-01-01 05:18:00,1900-01-01 18:26:00,0.0,29.56,30.23,3.2,8,3.9,2009,9,2,788.0,2809,5184,3969.0,36.0,3136.0,4.0,0.0,0.0,10.240000000000002,64,15.209999999999999,873.7936,913.8529,620944.0,51.0,72.0,62.0,49.857142857142854,69.85714285714286,60.285714285714285,788.6666666666666,791.1428571428571,4.166666666666637,5.600000000000018,3.500000000000002,4.757142857142845,29.566666666666634,29.56000000000001,3.0,4.714285714285714,0.0,0.0,55.666666666666664,53.857142857142854
2,2009-09-03 00:00:00,75,57,66.0,-2.0,55,60.0,0.0,1.0,1900-01-01 05:19:00,1900-01-01 18:24:00,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,785.0,3249,5625,4356.0,4.0,3600.0,0.0,1.0,0.0,27.040000000000003,36,34.81,869.0704000000001,908.4196000000001,616225.0,55.333333333333336,74.0,65.0,51.714285714285715,72.14285714285714,62.285714285714285,786.0,788.4285714285714,5.266666666666638,4.942857142857162,4.366666666666669,4.142857142857131,29.486666666666636,29.538571428571437,0.6666666666666666,3.0,0.6666666666666666,0.2857142857142857,58.333333333333336,55.857142857142854
2,2009-09-04 00:00:00,75,58,67.0,-3.0,55,60.0,0.0,2.0,1900-01-01 05:20:00,1900-01-01 18:22:00,0.0,29.49,30.14,3.8,4,4.4,2009,9,4,782.0,3364,5625,4489.0,9.0,3600.0,0.0,4.0,0.0,14.44,16,19.360000000000003,869.6600999999999,908.4196000000001,611524.0,56.333333333333336,75.0,66.0,54.0,73.71428571428571,64.28571428571429,783.0,785.7142857142857,4.799999999999971,4.700000000000019,4.200000000000003,3.9714285714285595,29.469999999999967,29.504285714285725,0.0,1.2857142857142858,1.0,0.5714285714285714,59.666666666666664,57.857142857142854
2,2009-09-05 00:00:00,78,57,68.0,-1.0,57,62.0,0.0,3.0,1900-01-01 05:21:00,1900-01-01 18:21:00,0.0,29.54,30.19,5.2,6,5.8,2009,9,5,780.0,3249,6084,4624.0,1.0,3844.0,0.0,9.0,0.0,27.040000000000003,36,33.64,872.6116,911.4361000000001,608400.0,56.333333333333336,77.0,67.0,55.57142857142857,75.42857142857143,65.85714285714286,780.6666666666666,783.1428571428571,5.166666666666638,5.057142857142876,4.433333333333336,4.285714285714273,29.506666666666632,29.488571428571444,0.0,0.2857142857142857,2.0,1.1428571428571428,61.0,59.57142857142857
2,2009-09-06 00:00:00,77,66,72.0,2.0,59,64.0,0.0,7.0,1900-01-01 05:22:00,1900-01-01 18:19:00,0.0,29.52,30.17,6.3,8,6.6,2009,9,6,777.0,4356,5929,5184.0,4.0,4096.0,0.0,49.0,0.0,39.69,64,43.559999999999995,871.4304,910.2289000000001,603729.0,61.333333333333336,77.33333333333333,69.66666666666667,58.142857142857146,76.42857142857143,67.57142857142857,778.0,780.4285714285714,5.899999999999971,5.342857142857161,5.233333333333337,4.657142857142845,29.509999999999966,29.490000000000016,0.0,0.0,4.666666666666667,2.5714285714285716,63.0,61.285714285714285
2,2009-09-07 00:00:00,77,63,70.0,1.0,59,63.0,0.0,5.0,1900-01-01 05:23:00,1900-01-01 18:17:00,0.0,29.44,30.09,6.3,4,6.9,2009,9,7,774.0,3969,5929,4900.0,1.0,3969.0,0.0,25.0,0.0,39.69,16,47.61000000000001,866.7136,905.4081,599076.0,62.666666666666664,77.0,70.0,59.714285714285715,77.0,68.57142857142857,775.0,777.7142857142857,5.833333333333304,5.471428571428589,6.133333333333337,5.128571428571415,29.44999999999997,29.477142857142873,0.0,0.0,5.0,3.5714285714285716,63.0,62.142857142857146
2,2009-09-08 00:00:00,78,62,70.0,3.0,62,65.0,0.0,5.0,1900-01-01 05:24:00,1900-01-01 18:15:00,0.0,29.41,30.05,6.9,4,8.0,2009,9,8,771.0,3844,6084,4900.0,9.0,4225.0,0.0,25.0,0.0,47.61000000000001,16,64.0,864.9481,903.0025,594441.0,61.666666666666664,77.66666666666667,69.66666666666667,61.142857142857146,77.42857142857143,69.42857142857143,772.0,774.8571428571429,7.39999999999997,6.271428571428589,6.600000000000005,5.899999999999987,29.403333333333304,29.447142857142868,0.0,0.0,4.666666666666667,4.428571428571429,63.666666666666664,63.142857142857146
2,2009-09-09 00:00:00,77,68,73.0,6.0,63,66.0,0.0,8.0,1900-01-01 05:25:00,1900-01-01 18:14:00,0.0,29.47,30.12,6.8,7,7.2,2009,9,9,769.0,4624,5929,5329.0,36.0,4356.0,0.0,64.0,0.0,46.239999999999995,49,51.84,868.4808999999999,907.2144000000001,591361.0,65.0,77.66666666666667,71.66666666666667,63.285714285714285,77.42857142857143,70.57142857142857,769.6666666666666,772.1428571428571,7.366666666666636,6.700000000000019,6.600000000000004,6.399999999999986,29.433333333333305,29.43000000000001,0.0,0.0,6.666666666666667,5.571428571428571,65.33333333333333,64.0
